0 		 start2 		 start2 		 start2
3154 		 इन 		 nmod__adj 		 case
3155 		 गतिविधियों 		 k1 		 nsubj
3156 		 ने 		 lwg__psp 		 case
3157 		 एक 		 nmod__adj 		 case
3158 		 बार 		 rbmod 		 advmod
3159 		 फिर 		 adv 		 advmod
3160 		 मुसीबत 		 k7 		 nmod
3161 		 में 		 lwg__psp 		 case
3162 		 डाल 		 ccof 		 conj
3163 		 दिया 		 lwg__vaux 		 case
3164 		 और 		 main 		 case
3165 		 इन्हें 		 k2 		 case
3166 		 झूठे 		 nmod__adj 		 case
3167 		 दावों 		 r6 		 nmod
3168 		 के 		 lwg__psp 		 case
3169 		 सिलसिलों 		 k7 		 nmod
3170 		 में 		 lwg__psp 		 case
3171 		 कि 		 rs 		 acl
3172 		 वे 		 k1 		 case
3173 		 एक 		 nmod__adj 		 case
3174 		 किसान 		 k1s 		 case
3175 		 हैं 		 k7 		 nmod
3176 		 के 		 lwg__psp 		 case
3177 		 संबंध 		 lwg__psp 		 case
3178 		 में 		 lwg__psp 		 case
3179 		 कानूनी 		 nmod__adj 		 case
3180 		 कागजात 		 k2 		 case
3181 		 जमा 		 pof 		 compound
3182 		 करने 		 rt 		 advcl
3183 		 के 		 lwg__psp 		 case
3184 		 लिए 		 lwg__psp 		 case
3185 		 अदालत 		 k2p 		 nmod
3186 		 जाना 		 main 		 case
3187 		 पड़ा 		 lwg__vaux 		 case
3188 		 बाल 		 pof__cn 		 case
3189 		 ठाकरे 		 k1 		 nsubj
3190 		 ने 		 lwg__psp 		 case
3191 		 आरोपों 		 r6-k2 		 nmod
3192 		 का 		 lwg__psp 		 case
3193 		 खंडन 		 pof 		 compound
3194 		 करते 		 vmod 		 case
3195 		 हुए 		 lwg__vaux 		 case
3196 		 कहा 		 main 		 case
3197 		 कि 		 k2 		 case
3198 		 अमिताभ 		 pof__cn 		 case
3199 		 बच्चन 		 k1 		 nsubj
3200 		 एक 		 nmod__adj 		 case
3201 		 खुले 		 nmod__adj 		 case
3202 		 दिमाग 		 nmod 		 amod
3203 		 वाला 		 lwg__psp 		 case
3204 		 व्यक्ति 		 k1s 		 case
3205 		 है 		 ccof 		 conj
3206 		 और 		 ccof 		 conj
3207 		 महाराष्ट्र 		 rt 		 advcl
3208 		 के 		 lwg__psp 		 case
3209 		 लिए 		 lwg__psp 		 case
3210 		 उनके 		 r6 		 nmod
3211 		 मन 		 k7 		 nmod
3212 		 में 		 lwg__psp 		 case
3213 		 विशेष 		 nmod__adj 		 case
3214 		 प्रेम 		 k1 		 nsubj
3215 		 है 		 ccof 		 conj
3216 		 जिन्हें 		 k2 		 case
3217 		 कई 		 nmod__adj 		 case
3218 		 अवसरों 		 k7 		 nmod
3219 		 पर 		 lwg__psp 		 case
3220 		 देखा 		 nmod__relc 		 case
3221 		 जा 		 lwg__vaux 		 case
3222 		 चुका 		 lwg__vaux_cont 		 case
3223 		 है 		 lwg__vaux_cont 		 case
3224 		 इसके 		 k7t 		 nmod
3225 		 बाद 		 lwg__psp 		 case
3226 		 उनकी 		 r6 		 nmod
3227 		 कई 		 nmod__adj 		 case
3228 		 फ़िल्में 		 k1 		 nsubj
3229 		 आई 		 nmod__relc 		 case
3230 		 जो 		 k1 		 nsubj
3231 		 बॉक्स 		 pof__cn 		 case
3232 		 ऑफिस 		 k7p 		 nmod
3233 		 पर 		 lwg__psp 		 case
3234 		 उतनी 		 nmod__adj 		 case
3235 		 सफल 		 pof 		 compound
3236 		 नहीं 		 lwg__neg 		 case
3237 		 हो 		 nmod__relc 		 case
3238 		 पाई 		 lwg__vaux 		 case
3239 		 जिनमें 		 k7 		 nmod
3240 		 रेशमा 		 ccof 		 conj
3241 		 और 		 k1 		 case
3242 		 शेरा 		 ccof 		 conj
3243 		 भी 		 lwg__rp 		 case
3244 		 शामिल 		 k1s 		 case
3245 		 थी 		 ccof 		 conj
3246 		 और 		 main 		 case
3247 		 उन 		 nmod__adj 		 case
3248 		 दिनों 		 k7t 		 nmod
3249 		 इन्होंने 		 k1 		 nsubj
3250 		 गुड्डी 		 pof__cn 		 case
3251 		 फ़िल्म 		 k7 		 nmod
3252 		 में 		 lwg__psp 		 case
3253 		 मेहमान 		 nmod__adj 		 case
3254 		 कलाकार 		 r6 		 nmod
3255 		 की 		 lwg__psp 		 case
3256 		 भूमिका 		 k2 		 case
3257 		 निभाई 		 ccof 		 conj
3258 		 थी 		 lwg__vaux 		 case
3259 		 बाद 		 k7t 		 nmod
3260 		 में 		 lwg__psp 		 case
3261 		 ये 		 nmod__adj 		 case
3262 		 मियासथीनिया 		 k1 		 nsubj
3263 		 ग्रेविस 		 k7p 		 nmod
3264 		 में 		 lwg__psp 		 case
3265 		 उलझ 		 ccof 		 conj
3266 		 गए 		 lwg__vaux 		 case
3267 		 जो 		 ccof 		 conj
3268 		 या 		 main 		 case
3269 		 कुली 		 k7 		 nmod
3270 		 में 		 lwg__psp 		 case
3271 		 दुर्घटना 		 ccof 		 conj
3272 		 के 		 lwg__psp 		 case
3273 		 चलते 		 lwg__psp 		 case
3274 		 या 		 k1 		 nsubj
3275 		 तो 		 lwg__rp 		 case
3276 		 भारीमात्रा 		 k7 		 nmod
3277 		 में 		 lwg__psp 		 case
3278 		 दवाई 		 k2 		 case
3279 		 लेने 		 rt 		 advcl
3280 		 से 		 lwg__psp 		 case
3281 		 हुआ 		 ccof 		 conj
3282 		 या 		 ccof 		 conj
3283 		 इन्हें 		 k4 		 iobj
3284 		 जो 		 k2 		 case
3285 		 बाहर 		 adv 		 advmod
3286 		 से 		 lwg__psp 		 case
3287 		 अतिरिक्त 		 nmod__adj 		 case
3288 		 रक्त 		 k2 		 case
3289 		 दिया 		 ccof 		 conj
3290 		 गया 		 lwg__vaux 		 case
3291 		 था 		 lwg__vaux_cont 		 case
3292 		 इसके 		 rh 		 advcl
3293 		 कारण 		 lwg__psp 		 case
3294 		 हुआ 		 ccof 		 conj
3295 		 मनमोहन 		 pof__cn 		 case
3296 		 सिंह 		 r6 		 nmod
3297 		 के 		 lwg__psp 		 case
3298 		 कार्यकाल 		 k7 		 nmod
3299 		 में 		 lwg__psp 		 case
3300 		 देश 		 k7p 		 nmod
3301 		 में 		 lwg__psp 		 case
3302 		 कोयला 		 pof__cn 		 case
3303 		 आवंटन 		 r6 		 nmod
3304 		 के 		 lwg__psp 		 case
3305 		 नाम 		 k7 		 nmod
3306 		 पर 		 lwg__psp 		 case
3307 		 करीब 		 lwg__rp 		 case
3308 		 26 		 mod 		 nsubj
3309 		 लाख 		 mod 		 nsubj
3310 		 करोड़ 		 nmod__adj 		 case
3311 		 रुपये 		 r6 		 nmod
3312 		 की 		 lwg__psp 		 case
3313 		 लूट 		 pof 		 compound
3314 		 हुई 		 ccof 		 conj
3315 		 और 		 ccof 		 conj
3316 		 सारा 		 nmod__adj 		 case
3317 		 कुछ 		 nmod__adj 		 case
3318 		 प्रधानमंत्री 		 r6 		 nmod
3319 		 की 		 lwg__psp 		 case
3320 		 देखरेख 		 k7 		 nmod
3321 		 में 		 lwg__psp 		 case
3322 		 हुआ 		 ccof 		 conj
3323 		 क्योंकि 		 main 		 case
3324 		 यह 		 nmod__adj 		 case
3325 		 मंत्रालय 		 k1 		 nsubj
3326 		 उन्हीं 		 k7 		 nmod
3327 		 के 		 lwg__psp 		 case
3328 		 पास 		 lwg__psp 		 case
3329 		 है 		 ccof 		 conj
3330 		 १९७४ 		 r6 		 nmod
3331 		 की 		 lwg__psp 		 case
3332 		 सबसे 		 jjmod__intf 		 case
3333 		 बड़ी 		 nmod__adj 		 case
3334 		 फ़िल्म 		 nmod 		 amod
3335 		 रोटी 		 nmod__adj 		 case
3336 		 कपड़ा 		 ccof 		 conj
3337 		 और 		 k7 		 nmod
3338 		 मकान 		 ccof 		 conj
3339 		 में 		 lwg__psp 		 case
3340 		 सहायक 		 nmod__adj 		 case
3341 		 कलाकार 		 r6-k2 		 nmod
3342 		 की 		 lwg__psp 		 case
3343 		 भूमिका 		 pof 		 compound
3344 		 करने 		 k7t 		 nmod
3345 		 के 		 lwg__psp 		 case
3346 		 बाद 		 lwg__psp 		 case
3347 		 बच्चन 		 k1 		 nsubj
3348 		 ने 		 lwg__psp 		 case
3349 		 बहुत 		 nmod 		 amod
3350 		 सी 		 lwg__rp 		 case
3351 		 फ़िल्मों 		 k7 		 nmod
3352 		 में 		 lwg__psp 		 case
3353 		 कई 		 nmod__adj 		 case
3354 		 बार 		 k7t 		 nmod
3355 		 मेहमान 		 nmod__adj 		 case
3356 		 कलाकार 		 r6 		 nmod
3357 		 की 		 lwg__psp 		 case
3358 		 भूमिका 		 k2 		 case
3359 		 निभाई 		 rs 		 acl
3360 		 जैसे 		 adv 		 advmod
3361 		 कुँवारा 		 nmod__adj 		 case
3362 		 बाप 		 ccof 		 conj
3363 		 और 		 r6 		 nmod
3364 		 दोस्त 		 ccof 		 conj
3365 		 अन्य 		 nmod__adj 		 case
3366 		 जिन 		 nmod__adj 		 case
3367 		 पदों 		 k7 		 nmod
3368 		 पर 		 lwg__psp 		 case
3369 		 वह 		 k1 		 nsubj
3370 		 रहे, 		 k7t 		 nmod
3371 		 वे 		 k1 		 nsubj
3372 		 हैं– 		 pof__cn 		 case
3373 		 वित्त 		 pof__cn 		 case
3374 		 मंत्रालय 		 k7p 		 nmod
3375 		 में 		 lwg__psp 		 case
3376 		 सचिव, 		 pof__cn 		 case
3377 		 योजना 		 pof__cn 		 case
3378 		 आयोग 		 r6 		 nmod
3379 		 के 		 lwg__psp 		 case
3380 		 उपाध्यक्ष, 		 nmod 		 amod
3381 		 भारतीय 		 pof__cn 		 case
3382 		 रिज़र्व 		 pof__cn 		 case
3383 		 बैंक 		 r6 		 nmod
3384 		 के 		 lwg__psp 		 case
3385 		 गवर्नर, 		 pof__cn 		 case
3386 		 प्रधानमंत्री 		 r6 		 nmod
3387 		 के 		 lwg__psp 		 case
3388 		 सलाहकार 		 ccof 		 conj
3389 		 और 		 r6 		 nmod
3390 		 विश्वविद्यालय 		 pof__cn 		 case
3391 		 अनुदान 		 pof__cn 		 case
3392 		 आयोग 		 ccof 		 conj
3393 		 के 		 lwg__psp 		 case
3394 		 अध्यक्ष 		 nmod 		 amod
3395 		 इस 		 nmod__adj 		 case
3396 		 युग 		 r6 		 nmod
3397 		 की 		 lwg__psp 		 case
3398 		 दूसरी 		 nmod__adj 		 case
3399 		 फ़िल्मों 		 k7 		 nmod
3400 		 में 		 lwg__psp 		 case
3401 		 राम 		 pof__cn 		 case
3402 		 बलराम 		 k1 		 nsubj
3403 		 (१९८०), 		 rsym 		 punct
3404 		 शान 		 rs 		 acl
3405 		 (१९८०), 		 rsym 		 punct
3406 		 लावारिस 		 ccof 		 conj
3407 		 (१९८१) 		 rsym 		 punct
3408 		 और 		 rh 		 advcl
3409 		 शक्ति 		 ccof 		 conj
3410 		 (१९८२) 		 rsym 		 punct
3411 		 जैसी 		 lwg__psp 		 case
3412 		 फिल्‍में 		 k2 		 case
3413 		 शामिल 		 pof 		 compound
3414 		 थीं, 		 main 		 case
3415 		 जिन्‍होंने 		 k1 		 nsubj
3416 		 दिलीप 		 pof__cn 		 case
3417 		 कुमार 		 nmod 		 amod
3418 		 जैसे 		 lwg__psp 		 case
3419 		 अभिनेता 		 k2 		 case
3420 		 से 		 lwg__psp 		 case
3421 		 इनकी 		 r6-k2 		 nmod
3422 		 तुलना 		 pof 		 compound
3423 		 की 		 nmod__relc 		 case
3424 		 जाने 		 lwg__vaux 		 case
3425 		 लगी 		 lwg__vaux_cont 		 case
3426 		 थी 		 lwg__vaux_cont 		 case
3427 		 यही 		 k1 		 nsubj
3428 		 वह 		 k1 		 nsubj
3429 		 समय 		 k1s 		 case
3430 		 था 		 ccof 		 conj
3431 		 जब 		 k7t 		 nmod
3432 		 उनके 		 r6 		 nmod
3433 		 मन 		 k7p 		 nmod
3434 		 में 		 lwg__psp 		 case
3435 		 फ़िल्म 		 pof__cn 		 case
3436 		 कैरियर 		 k7 		 nmod
3437 		 के 		 lwg__psp 		 case
3438 		 संबंध 		 lwg__psp 		 case
3439 		 में 		 lwg__psp 		 case
3440 		 निराशावादी 		 nmod__adj 		 case
3441 		 विचारधारा 		 r6 		 nmod
3442 		 का 		 lwg__psp 		 case
3443 		 जन्म 		 pof 		 compound
3444 		 हुआ 		 nmod__relc 		 case
3445 		 और 		 main 		 case
3446 		 प्रत्येक 		 nmod__adj 		 case
3447 		 शुक्रवार 		 k7t 		 nmod
3448 		 को 		 lwg__psp 		 case
3449 		 रिलीज 		 pof 		 compound
3450 		 होने 		 nmod 		 amod
3451 		 वाली 		 lwg__psp 		 case
3452 		 नई 		 nmod__adj 		 case
3453 		 फ़िल्म 		 r6 		 nmod
3454 		 के 		 lwg__psp 		 case
3455 		 प्रत्युत्तर 		 k7 		 nmod
3456 		 के 		 lwg__psp 		 case
3457 		 बारे 		 lwg__psp 		 case
3458 		 में 		 lwg__psp 		 case
3459 		 चिंतित 		 pof 		 compound
3460 		 रहते 		 ccof 		 conj
3461 		 थे 		 lwg__vaux 		 case
3462 		 उन्होंने 		 k1 		 nsubj
3463 		 इलाहाबाद 		 pof__cn 		 case
3464 		 लोक 		 pof__cn 		 case
3465 		 सभा 		 pof__cn 		 case
3466 		 सीट 		 k5 		 nmod
3467 		 से 		 lwg__psp 		 case
3468 		 उत्तरप्रदेश 		 r6 		 nmod
3469 		 के 		 lwg__psp 		 case
3470 		 पूर्व 		 nmod__adj 		 case
3471 		 मुख्यमंत्री 		 nmod 		 amod
3472 		 हेमवती 		 pof__cn 		 case
3473 		 नंदन 		 pof__cn 		 case
3474 		 बहुगुणा 		 k2 		 case
3475 		 को 		 lwg__psp 		 case
3476 		 इन्होंने 		 k1 		 nsubj
3477 		 आम 		 nmod__adj 		 case
3478 		 चुनाव 		 r6 		 nmod
3479 		 के 		 lwg__psp 		 case
3480 		 इतिहास 		 k7 		 nmod
3481 		 में 		 lwg__psp 		 case
3482 		 (६८.२ 		 rsym 		 punct
3483 		 %) 		 r6 		 nmod
3484 		 के 		 lwg__psp 		 case
3485 		 मार्जिन 		 k3 		 nmod
3486 		 से 		 lwg__psp 		 case
3487 		 विजय 		 k2 		 case
3488 		 दर्ज 		 pof 		 compound
3489 		 करते 		 vmod 		 case
3490 		 हुए 		 lwg__vaux 		 case
3491 		 चुनाव 		 k7 		 nmod
3492 		 में 		 lwg__psp 		 case
3493 		 हराया 		 main 		 case
3494 		 था 		 lwg__vaux 		 case
3495 		 मास्टर 		 pof__cn 		 case
3496 		 ऑफ 		 pof__cn 		 case
3497 		 आर्ट्स 		 k1 		 nsubj
3498 		 (स्नातकोत्तर) 		 rsym 		 punct
3499 		 इन्होंने 		 k1 		 nsubj
3500 		 इलाहाबाद 		 r6 		 nmod
3501 		 के 		 lwg__psp 		 case
3502 		 ज्ञान 		 pof__cn 		 case
3503 		 प्रबोधिनी 		 ccof 		 conj
3504 		 और 		 ccof 		 conj
3505 		 बॉयज़ 		 pof__cn 		 case
3506 		 हाई 		 pof__cn 		 case
3507 		 स्कूल 		 ccof 		 conj
3508 		 (बीएचएस) 		 rsym 		 punct
3509 		 तथा 		 r6 		 nmod
3510 		 उसके 		 k7t 		 nmod
3511 		 बाद 		 lwg__psp 		 case
3512 		 नैनीताल 		 r6 		 nmod
3513 		 के 		 lwg__psp 		 case
3514 		 शेरवुड 		 pof__cn 		 case
3515 		 कॉलेज 		 k7p 		 nmod
3516 		 में 		 lwg__psp 		 case
3517 		 पढ़ाई 		 pof 		 compound
3518 		 की 		 ccof 		 conj
3519 		 जहाँ 		 k7p 		 nmod
3520 		 कला 		 pof__cn 		 case
3521 		 संकाय 		 k7 		 nmod
3522 		 में 		 lwg__psp 		 case
3523 		 प्रवेश 		 pof 		 compound
3524 		 दिलाया 		 nmod__relc 		 case
3525 		 गया 		 lwg__vaux 		 case
3526 		 उनकी 		 r6 		 nmod
3527 		 बीमारी 		 k1 		 nsubj
3528 		 ने 		 lwg__psp 		 case
3529 		 उन्हें 		 k2 		 case
3530 		 मानसिक 		 ccof 		 conj
3531 		 और 		 nmod 		 case
3532 		 शारीरिक 		 ccof 		 conj
3533 		 दोनों 		 nmod__adj 		 case
3534 		 रूप 		 k5 		 nmod
3535 		 से 		 lwg__psp 		 case
3536 		 कमजोर 		 pof 		 compound
3537 		 महसूस 		 pof 		 compound
3538 		 करने 		 k7 		 nmod
3539 		 पर 		 lwg__psp 		 case
3540 		 मजबूर 		 pof 		 compound
3541 		 कर 		 ccof 		 conj
3542 		 दिया 		 lwg__vaux 		 case
3543 		 और 		 main 		 case
3544 		 उन्होंने 		 k1 		 nsubj
3545 		 फ़िल्मों 		 k7 		 nmod
3546 		 में 		 lwg__psp 		 case
3547 		 काम 		 k2 		 case
3548 		 करने 		 rt 		 advcl
3549 		 से 		 lwg__psp 		 case
3550 		 सदा 		 rt 		 advcl
3551 		 के 		 lwg__psp 		 case
3552 		 लिए 		 lwg__psp 		 case
3553 		 छुट्टी 		 k2 		 case
3554 		 लेने 		 ccof 		 conj
3555 		 और 		 r6-k2 		 nmod
3556 		 राजनीति 		 k7 		 nmod
3557 		 में 		 lwg__psp 		 case
3558 		 शामिल 		 pof 		 compound
3559 		 होने 		 ccof 		 conj
3560 		 का 		 lwg__psp 		 case
3561 		 निर्णन 		 pof 		 compound
3562 		 किया 		 ccof 		 conj
3563 		 टूजी 		 pof__cn 		 case
3564 		 स्पेक्ट्रम 		 k2 		 case
3565 		 घोटाला, 		 k1s 		 case
3566 		 जो 		 nmod__adj 		 case
3567 		 स्वतन्त्र 		 nmod__adj 		 case
3568 		 भारत 		 r6 		 nmod
3569 		 का 		 lwg__psp 		 case
3570 		 सबसे 		 jjmod__intf 		 case
3571 		 बड़ा 		 nmod__adj 		 case
3572 		 वित्तीय 		 mod 		 nsubj
3573 		 घोटाला 		 k1s 		 case
3574 		 है 		 main 		 case
3575 		 उस 		 nmod__adj 		 case
3576 		 घोटाले 		 k7 		 nmod
3577 		 में 		 lwg__psp 		 case
3578 		 भारत 		 r6 		 nmod
3579 		 के 		 lwg__psp 		 case
3580 		 नियन्त्रक 		 ccof 		 conj
3581 		 एवं 		 r6 		 nmod
3582 		 महालेखा 		 pof__cn 		 case
3583 		 परीक्षक 		 ccof 		 conj
3584 		 की 		 lwg__psp 		 case
3585 		 रिपोर्ट 		 k7a 		 nmod
3586 		 के 		 lwg__psp 		 case
3587 		 अनुसार 		 lwg__psp 		 case
3588 		 एक 		 mod 		 nsubj
3589 		 लाख 		 mod 		 nsubj
3590 		 छिहत्तर 		 mod 		 nsubj
3591 		 हजार 		 mod 		 nsubj
3592 		 करोड़ 		 nmod__adj 		 case
3593 		 रुपये 		 r6-k1 		 nmod
3594 		 का 		 lwg__psp 		 case
3595 		 घपला 		 pof 		 compound
3596 		 हुआ 		 nmod__relc 		 case
3597 		 है 		 lwg__vaux 		 case
3598 		 १९७३ 		 k7t 		 nmod
3599 		 ही 		 lwg__rp 		 case
3600 		 वह 		 k1 		 nsubj
3601 		 साल 		 k7t 		 nmod
3602 		 था 		 nmod__relc 		 case
3603 		 जब 		 k7t 		 nmod
3604 		 इन्होंने 		 k1 		 nsubj
3605 		 ३ 		 pof__cn 		 case
3606 		 जून 		 k7t 		 nmod
3607 		 को 		 lwg__psp 		 case
3608 		 जया 		 k2 		 case
3609 		 से 		 lwg__psp 		 case
3610 		 विवाह 		 pof 		 compound
3611 		 किया 		 ccof 		 conj
3612 		 और 		 main 		 case
3613 		 इसी 		 nmod__adj 		 case
3614 		 समय 		 k7t 		 nmod
3615 		 ये 		 nmod__adj 		 case
3616 		 दोनों 		 nmod__adj 		 case
3617 		 न 		 lwg__neg 		 case
3618 		 केवल 		 lwg__rp 		 case
3619 		 जंजीर 		 ccof 		 conj
3620 		 में 		 lwg__psp 		 case
3621 		 बल्कि 		 vmod 		 case
3622 		 एक 		 nmod__adj 		 case
3623 		 साथ 		 k7 		 nmod
3624 		 कई 		 nmod__adj 		 case
3625 		 फ़िल्मों 		 k7 		 nmod
3626 		 में 		 lwg__psp 		 case
3627 		 दिखाई 		 ccof 		 conj
3628 		 दिए 		 lwg__vaux 		 case
3629 		 जैसे 		 lwg__vaux_cont 		 case
3630 		 अभिमान 		 k1 		 nsubj
3631 		 जो 		 k1 		 nsubj
3632 		 इनकी 		 r6 		 nmod
3633 		 शादी 		 r6 		 nmod
3634 		 के 		 lwg__psp 		 case
3635 		 केवल 		 lwg__rp 		 case
3636 		 एक 		 nmod__adj 		 case
3637 		 मास 		 k7t 		 nmod
3638 		 बाद 		 lwg__psp 		 case
3639 		 ही 		 lwg__rp 		 case
3640 		 रिलीज 		 pof 		 compound
3641 		 हो 		 ccof 		 conj
3642 		 गई 		 lwg__vaux 		 case
3643 		 थी 		 lwg__vaux_cont 		 case
3644 		 बहुत 		 adv 		 advmod
3645 		 से 		 lwg__rp 		 case
3646 		 भारतीयों 		 k1 		 nsubj
3647 		 ने 		 lwg__psp 		 case
3648 		 मंदिरों 		 k7p 		 nmod
3649 		 में 		 lwg__psp 		 case
3650 		 पूजा 		 pof 		 compound
3651 		 अर्चनाएं 		 pof 		 compound
3652 		 की 		 ccof 		 conj
